time,cwnd
89.7837,38.4218
89.8392,38.4481
89.8892,38.4744
89.9424,38.5007
89.9936,38.527
90.0497,38.5533
90.1039,38.5797
90.1555,38.606
90.207,38.6323
90.2602,38.6586
90.3119,38.6849
90.3631,38.7112
90.4164,38.7376
90.466,38.7639
90.6254,22
90.6738,23
90.7258,24
90.7803,25
90.8368,26
90.8848,27
90.9368,28
90.9988,29
91.0517,30
91.1066,31
91.1596,32
91.2104,33
91.2618,34
91.314,35
91.364,36
91.4173,37
91.4786,37.027
91.5227,37.0541
91.5754,37.0811
91.6306,37.1081
91.6829,37.1351
91.738,37.1622
91.801,37.1892
91.8496,37.2162
91.9012,37.2432
91.9535,37.2703
92.005,37.2973
92.0684,37.3243
92.1185,37.3514
92.1736,37.3784
92.2391,37.4054
